1	2	257.05	-0.1011	0	277.59	576.96
2	1	-125.99	-0.1271	0	277.59	576.96
1	3	137.14	-0.32	0.0012503	178.59	463.11
3	1	65.28	-0.4342	-0.000194	178.59	463.11
1	4	-22.55	-0.4158	6.3473E-05	157.17	553.13
4	1	169.14	-0.3624	0.00093857	157.17	553.13
1	5	3119.2	-6.073	0.0023986	202.71	503.15
5	1	1857.23	-8.7982	0.010757	202.71	503.15
1	6	1037.92	0.816	0	263.15	423.09
6	1	94.61	-0.5052	0	263.15	423.09
1	7	1391.3	-3.6156	0.001144	273.15	548.1
7	1	-17.25	0.8389	0.0009021	273.15	548.1
1	8	1070.74	-0.7685	0	281.35	483.43
8	1	2597.16	-4.8864	0	281.35	483.43
1	9	175.24	1.1209	0	233.2	476.65
9	1	282.42	-1.2006	0	233.2	476.65
1	10	864.14	0	0	273.15	423.15
10	1	569.78	0	0	273.15	423.15
1	11	113.19	1.8837	-0.0038391	278.15	433.02
11	1	737	-3.0713	0.0031041	278.15	433.02
1	12	521.38	-0.5881	0.0003446	223.5	440.92
12	1	237.35	-0.7084	-0.00019047	223.5	440.92
1	13	204.31	-0.5302	0	266.52	423.15
13	1	-0.39	0.3745	0	266.52	423.15
1	14	-178.35	5.0636	-0.010134	218.15	373.15
14	1	316.72	-2.6579	0.0033917	218.15	373.15
1	15	799.62	-1.7341	0	223.15	442.1
15	1	-37.73	-0.1101	0	223.15	442.1
1	16	-664.03	2.5482	0.0015386	293.15	359.28
16	1	542.7	-0.2562	-0.0060572	293.15	359.28
1	17	-5103.18	39.2626	-0.059394	273.15	456.33
17	1	11279.3	-56.4842	0.071276	273.15	456.33
1	18	941.53	-5.9816	0.010003	273.15	465.82
18	1	180.43	0.3212	-0.0033627	273.15	465.82
1	19	732.9	0.0947	0	141.11	393.07
19	1	92.68	-0.7171	0	141.11	393.07
1	20	1443.33	-4.902	0.011595	289.15	542.9
20	1	1874.82	-5.2344	0.00082871	289.15	542.9
1	21	267.83	0.1764	0	271.75	400.15
21	1	26.22	-0.4867	0	271.75	400.15
1	22	-216.89	1.0618	0	288.15	438.65
22	1	314.21	-1.0927	0	288.15	438.65
1	23	-699.6	5.4279	-0.009189	223.76	412.95
23	1	1042.84	-6.849	0.010254	223.76	412.95
1	24	257.36	-1.6832	0.0033128	205.16	396.72
24	1	-153.06	1.1513	-0.002505	205.16	396.72
1	25	2672.92	-16.8364	0	283.09	473.16
25	1	2557.77	-6.9014	0	283.09	473.16
1	26	2330.94	-13.2964	0.021997	293.15	398.75
26	1	-374.74	2.987	-0.0061657	293.15	398.75
1	27	3019.92	-2.8981	0	245.64	462.65
27	1	952.1	-3.8152	0	245.64	462.65
1	28	40.27	1.325	0	290.14	358.3
28	1	67.17	-1.0682	0	290.14	358.3
1	29	471.83	-0.7861	0	223.16	413.15
29	1	-61.6	-0.0541	0	223.16	413.15
1	30	719.02	0.9195	0	293.15	437.51
30	1	211.34	-1.1229	0	293.15	437.51
1	31	972.55	-0.3917	0	291.25	470.71
31	1	-241.49	0.2582	0	291.25	470.71
1	32	500.72	-0.1323	0	293.1	367.05
32	1	231.2	-0.9521	0	293.1	367.05
1	33	178.26	1.7971	-0.0030227	130.65	393.35
33	1	137.44	-1.7559	0.0020405	130.65	393.35
1	34	497.24	-0.9034	0	231.94	428.71
34	1	22.42	0.023	0	231.94	428.71
1	35	-498.67	3.6653	0	283.15	393.35
35	1	460.82	-2.1701	0	283.15	393.35
1	36	1465.58	-0.9806	0	298.35	393.07
36	1	157.11	-1.1171	0	298.35	393.07
1	37	-106.73	-0.2841	0	259.05	358.02
37	1	120.32	0.711	0	259.05	358.02
1	38	663.28	-1.8417	-0.00015867	298.14	370.3
38	1	-165.35	-0.3578	0.0015565	298.14	370.3
1	39	-69.75	2.2727	-0.0014881	273.1	425.85
39	1	-211.89	1.5162	-0.0037412	273.1	425.85
1	40	9.24	-0.5011	-0.00016331	243.82	393.31
40	1	137.58	0.4602	0.00019504	243.82	393.31
1	41	980.87	-2.718	0	263.15	407.57
41	1	338.63	-0.3346	0	263.15	407.57
1	42	-183.15	0.9362	-0.0021157	273.15	503.11
42	1	287.64	-1.5321	0.0031384	273.15	503.11
1	43	31.36	0.7889	-0.0020935	250.06	413.21
43	1	213.49	-1.3497	0.002315	250.06	413.21
1	44	-1576.18	6.6648	0	292.98	444.31
44	1	803.79	-2.2809	0	292.98	444.31
1	45	156.66	-0.1689	0	289.15	367.05
45	1	-44.1	-0.0324	0	289.15	367.05
1	46	486.51	-1.6797	0	253.11	463.8
46	1	-108.75	1.483	0	253.11	463.8
1	47	1793.04	0.2714	0	297.1	413.49
47	1	186.18	-0.9358	0	297.1	413.49
1	48	1558.71	-6.2609	0.008895	273.1	333.63
48	1	96.82	-0.2297	-0.0019236	273.1	333.63
1	49	-927.47	7.1798	-0.0086758	297.1	363.15
49	1	243.79	-1.2401	0.00030939	297.1	363.15
1	51	-432.51	0.8544	0	313.34	399.12
51	1	-125.13	0.9312	0	313.34	399.12
1	52	-1254.22	4.741	0	303.15	338.15
52	1	762.23	-3.2159	0	303.15	338.15
1	53	31.15	0.9618	0	300.39	363.15
53	1	435.36	-1.6469	0	300.39	363.15
1	54	1178.99	-1.0258	0	298.14	398.2
54	1	656.12	-1.3615	0	298.14	398.2
1	55	34.57	-0.5165	0.0040991	273.1	440.54
55	1	167.3	-0.4946	-0.0016198	273.1	440.54
1	56	203.22	1.7137	0	288.15	545.11
56	1	663.27	-1.9942	0	288.15	545.11
1	57	309.8	0.7668	0	298.14	439.51
57	1	15.39	0.1534	0	298.14	439.51
1	59	107.57	0	0	288.15	538.16
59	1	-319.3	0	0	288.15	538.16
1	60	110.77	1.251	0	275.73	473
60	1	405.55	-1.4474	0	275.73	473
1	61	989.36	-3.3719	0.0049126	175	413.12
61	1	624.36	-5.2447	0.008056	175	413.12
1	62	17.26	3.1036	0	298.09	423.15
62	1	-1042.35	12.1353	0	298.09	423.15
1	64	-403.33	0	0	293.15	368.23
64	1	4894.4	0	0	293.15	368.23
1	65	926.48	0	0	303.14	323.14
65	1	31.72	0	0	303.14	323.14
1	75	232.17	0	0	293.14	484.16
75	1	-187.75	0	0	293.14	484.16
1	76	385.6	0	0	293.14	472.85
76	1	-51.98	0	0	293.14	472.85
1	77	-17.57	0	0	298.14	403.15
77	1	167.46	0	0	298.14	403.15
1	78	358.68	0	0	283.15	343.15
78	1	-38.18	0	0	283.15	343.15
1	79	-337.56	0	0	298.15	343.15
79	1	-197.25	0	0	298.15	343.15
1	80	-223.3	0	0	253.2	308.13
80	1	84.22	0	0	253.2	308.13
1	81	-980.5	0	0	291.15	443.84
81	1	-15.89	0	0	291.15	443.84
1	82	498.75	0.6562	0	293.14	383.73
82	1	-253.86	1.2476	0	293.14	383.73
1	83	338.61	0	0	294.49	475.87
83	1	312	0	0	294.49	475.87
1	86	58.22	0	0	298.15	393.72
86	1	-61.98	0	0	298.15	393.72
1	92	441.89	-0.1639	0	293.15	403.65
92	1	522.11	0.7502	0	293.15	403.65
1	94	800.97	0	0	298.15	643.51
94	1	-219.04	0	0	298.15	643.51
1	95	91.36	-0.4614	0	293.15	446.61
95	1	48.71	-0.3481	0	293.15	446.61
1	96	-3.79	3.3144	0	298.09	493
96	1	83.83	-1.0238	0	298.09	493
2	3	-116.5	0.2659	0	279.99	363.13
3	2	146.29	-0.3015	0	279.99	363.13
2	4	2032.33	-4.9773	0	249.93	414.6
4	2	0.25	-0.2521	0	249.93	414.6
2	5	2529.96	-5.9572	0.0048653	249.84	421.21
5	2	1433.2	-6.2819	0.0075645	249.84	421.21
2	6	-670.14	16.5414	-0.032479	249.98	373.15
6	2	26.12	-0.2668	-0.00027287	249.98	373.15
2	7	615.44	-1.1646	0	262.15	410.63
7	2	38.11	0.9518	0	262.15	410.63
2	8	4260.72	0.2571	0	289.98	462.25
8	2	1406.01	-2.8678	0	289.98	462.25
2	9	330.13	0.3412	0	273.1	392.75
9	2	221.24	-1.0604	0	273.1	392.75
2	10	496.71	0.4187	0	293.15	373.17
10	2	228.7	0.186	0	293.15	373.17
2	11	284.78	-0.7037	0	278.15	397.22
11	2	77.02	0.1425	0	278.15	397.22
2	12	-29.63	0.8242	0	214.2	363.15
12	2	322.48	-1.0911	0	214.2	363.15
2	13	-42.31	-0.0428	0	273.15	369.31
13	2	193.05	-0.1982	0	273.15	369.31
2	14	1953.46	-7.0768	0.012222	333.12	361.19
14	2	308.74	-6.0972	0.013128	333.12	361.19
2	15	224.8	0	0	300	400
15	2	-124.32	0	0	300	400
2	16	165.3	0	0	300	400
16	2	-131.5	0	0	300	400
2	17	-951.71	14.4763	-0.029467	273	363.15
17	2	1905.79	3.4861	-0.0070926	273	363.15
2	18	38.56	0	0	273.15	298.15
18	2	40.65	0	0	273.15	298.15
2	19	1277.88	0.2094	0	273.1	395.84
19	2	93.34	-1.0537	0	273.1	395.84
2	20	1701.95	19.6463	0	313.2	413.15
20	2	1239.81	-3.9068	0	313.2	413.15
2	21	517.72	-1.2257	0	293.1	387.23
21	2	-377.25	0.9614	0	293.1	387.23
2	22	133.15	-1.0507	0	298.15	363.15
22	2	-290.11	1.8391	0	298.15	363.15
2	23	-187.02	0	0	333.12	333.12
23	2	229.81	0	0	333.12	333.12
2	24	388.4	-1.6075	0	293.1	393.12
24	2	-570.92	2.3215	0	293.1	393.12
2	25	-236.62	-2.6996	0	280	359.98
25	2	1139.93	-3.9021	0	280	359.98
2	26	460.98	-0.6049	0	293.15	363.88
26	2	497.72	-2.0038	0	293.15	363.88
2	27	31138.75	0	0	293.15	393.2
27	2	9513.89	0	0	293.15	393.2
2	28	105.34	1.362	0	298.15	298.19
28	2	53	-1.034	0	298.15	298.19
2	30	171.67	5.288	0	273	366.47
30	2	388.06	-1.9355	0	273	366.47
2	31	-5.53	0	0	293.15	333.15
31	2	402.1	0	0	293.15	333.15
2	33	69.21	0	0	298.15	298.15
33	2	25.67	0	0	298.15	298.15
2	34	423.52	-2.7549	0.0022164	298.15	403.37
34	2	175.82	5.3428	0.0051961	298.15	403.37
2	35	-237.28	2.4268	0	283.15	353.15
35	2	52.88	-1.0493	0	283.15	353.15
2	36	4530.97	-13.9249	0	288.25	344.85
36	2	-1571.53	5.1153	0	288.25	344.85
2	37	-277.98	-0.2458	0	259.05	358.02
37	2	172.57	2.8499	0	259.05	358.02
2	38	141.1	-0.3025	0	300	400
38	2	-139.5	0.9076	0	300	400
2	39	-133.5	1.8647	0	273.1	368.15
39	2	120.21	-0.9548	0	273.1	368.15
2	40	-181.15	0.0138	6.8952E-05	250.99	345.8
40	2	435.82	0.6974	-0.0033228	250.99	345.8
2	41	-50.76	0.4625	0	293.15	383.2
41	2	-65.8	-0.2191	0	293.15	383.2
2	42	-143.93	0.3097	-0.0015527	298.1	413.13
42	2	-32.19	1.5306	-0.0011471	298.1	413.13
2	43	-281.35	-0.1869	0.0027673	250	360.72
43	2	1218.86	-5.2242	0.005373	250	360.72
2	44	1632.01	0	0	292.98	444.31
44	2	-46.47	0	0	292.98	444.31
2	45	308.81	0	0	175.16	333.25
45	2	-191.6	0	0	175.16	333.25
2	46	111.48	-0.1464	0	245.27	416.29
46	2	140.92	-0.1639	0	245.27	416.29
2	47	579.79	2.6531	0	297.1	398.6
47	2	251.43	-1.1265	0	297.1	398.6
2	48	-307.2	10.4628	0	273.1	354.63
48	2	248.05	-1.4533	0	273.1	354.63
2	49	1171.32	3.9213	0	300	400
49	2	90.01	-0.92	0	300	400
2	52	-210.49	0.3125	0	308.11	336.85
52	2	-85.11	0.2172	0	308.11	336.85
2	53	109.69	0	0	273.15	348.18
53	2	-33.59	0	0	273.15	348.18
2	55	-197.46	1.2309	0	273.1	373.15
55	2	277.95	-1.2635	0	273.1	373.15
2	57	12.23	-0.1679	0	298.14	439.51
57	2	70.1	2.7565	0	298.14	439.51
2	60	-1472.58	5.689	0	298.09	384.92
60	2	1104.03	-3.3013	0	298.09	384.92
2	61	597.02	0.905	-0.0071734	298.14	368.15
61	2	122.06	3.4776	-0.0132	298.14	368.15
2	64	522.03	0	0	293.15	368.23
64	2	-191.02	0	0	293.15	368.23
2	65	541.76	0	0	303.14	303.14
65	2	-46.56	0	0	303.14	303.14
2	86	-0.89	-0.1812	0	298.15	394.95
86	2	117.21	-0.1068	0	298.15	394.95
2	95	995.68	2.9005	-0.018504	273.15	388.15
95	2	-65.3	-1.3113	0.0025216	273.15	388.15
3	4	215.61	-0.9343	5.4788E-05	157.17	553.13
4	3	-89.38	0.3561	0.00072826	157.17	553.13
3	5	3851.36	-12.7673	0.012019	266.1	494.25
5	3	2866.4	-14.2748	0.020523	266.1	494.25
3	6	1052.46	1.2728	-0.0048313	248.65	493.06
6	3	-161.98	1.1169	-0.0021209	248.65	493.06
3	7	792	-1.726	0	300	400
7	3	332.3	1.158	0	300	400
3	8	1435.9	-2.4554	0	276.35	482.25
8	3	1358.84	8.8056	0	276.35	482.25
3	9	208.29	-0.891	0.00082427	177.19	577.4
9	3	-225.48	1.4676	-0.00087633	177.19	577.4
3	10	26.89	1.2527	0	298.15	393.12
10	3	-308.79	1.4571	0	298.15	393.12
3	11	-436.58	2.5648	-0.0031523	273.1	439.48
11	3	834.28	-3.3669	0.0030476	273.1	439.48
3	12	113.93	0.3235	0	293.15	412.92
12	3	123.43	-0.525	0	293.15	412.92
3	13	-6.13	-0.2221	0	249.97	413.15
13	3	-125	0.7224	0	249.97	413.15
3	14	2036	-8.729	0.008138	300	400
14	3	-121	-1.901	0.006999	300	400
3	15	-371.5	1.3487	0	293.1	351.53
15	3	796.5	-2.5016	0	293.1	351.53
3	16	1445.18	-3.8918	0	163.13	359.28
16	3	-320.92	0.4892	0	163.13	359.28
3	17	1317.49	-2.6764	0.00054383	273.15	486.16
17	3	2314.19	1.1647	0.0018606	273.15	486.16
3	18	1264.99	-3.8439	0.0036324	212.24	538.35
18	3	-150.54	-1.0618	0.001766	212.24	538.35
3	19	-534.15	2.7758	-0.00054005	177.39	397.83
19	3	715.47	-3.6278	0.0035521	177.39	397.83
3	20	332.11	0.7276	0.0032011	269.85	413.92
20	3	-51.56	2.833	-0.0072836	269.85	413.92
3	21	55.28	-0.1814	0.00079058	219.09	398.17
21	3	-75.94	0.2615	-0.00095427	219.09	398.17
3	22	129.85	-0.5509	0	283.15	408.42
22	3	-151.97	0.5179	0	283.15	408.42
3	23	75.6	0.4128	0	215.21	352.08
23	3	-22.83	-0.4436	0	215.21	352.08
3	24	268.39	-1.8184	0.0028705	227.49	473.11
24	3	-269.59	1.9216	-0.0030871	227.49	473.11
3	25	619.4	-1.2871	-0.028486	211.7	399.53
25	3	1977.16	-8.2115	0.018545	211.7	399.53
3	26	436.78	-3.1285	0.0060325	239.68	373.15
26	3	-138.18	2.0005	-0.0042637	239.68	373.15
3	27	1707.48	-0.0809	0	245.64	462.65
27	3	-336.11	-0.3527	0	245.64	462.65
3	28	2928.92	-18.2982	0.032265	273.1	353.07
28	3	-153.35	0.6702	-0.0027076	273.1	353.07
3	29	-69.08	0.2842	0	283.15	338.15
29	3	137.11	-0.3674	0	283.15	338.15
3	30	310.6	-0.1186	0	278.15	427.85
30	3	-28.19	-0.1636	0	278.15	427.85
3	31	1378.14	-3.5132	0	279.1	398.25
31	3	-544.9	2.0913	0	279.1	398.25
3	32	80.93	0.2894	0	293.1	308.15
32	3	117.69	-0.2878	0	293.1	308.15
3	33	-171.89	0.4463	0.0018848	152.67	396.75
33	3	307.64	-1.5803	0.00079403	152.67	396.75
3	34	73.71	0	0	273.15	407.46
34	3	-59.67	0	0	273.15	407.46
3	35	-17.89	0.7819	0	298.15	373.15
35	3	58.36	-0.6666	0	298.15	373.15
3	36	21.76	2.7885	0	283.45	411.53
36	3	43.53	-0.815	0	283.45	411.53
3	37	-168.39	-0.3422	7.0739E-06	298	359.82
37	3	179	0.8628	0.0013402	298	359.82
3	38	810.39	-5.3251	0.0060932	161.17	383.15
38	3	-1372.21	7.8694	-0.0078096	161.17	383.15
3	39	-81.69	1.1229	-0.00105	300	400
39	3	58.76	-0.6263	0.000668	300	400
3	41	148.86	-0.5673	0	293.15	383.2
41	3	124.37	-0.1629	0	293.15	383.2
3	42	51.48	-1.0128	0.0015377	226.67	492.66
42	3	157.87	0.4908	-0.0011351	226.67	492.66
3	43	-118.44	-0.1188	0	247.17	386.55
43	3	211.91	0.06	0	247.17	386.55
3	44	-1366.87	10.5751	-0.01393	276.95	346.55
44	3	-1113.41	8.4775	-0.015256	276.95	346.55
3	45	391.55	-0.297	0	193.18	392.4
45	3	-204.88	-0.0445	0	193.18	392.4
3	46	441.59	-1.7292	0	215.15	448.45
46	3	-552.89	2.3801	0	215.15	448.45
3	47	1048.12	0.1361	0	303.1	473.36
47	3	75.52	-0.5981	0	303.1	473.36
3	48	85.79	1.0001	0	298.15	434.42
48	3	15.36	-0.1333	0	298.15	434.42
3	49	214.38	0.784	0	298.14	363.15
49	3	2.81	-0.3703	0	298.14	363.15
3	50	38.66	-0.2149	0	293.15	413.15
50	3	8.32	1.2133	0	293.15	413.15
3	51	169.21	0	0	323.09	393.07
51	3	-193.41	0	0	323.09	393.07
3	52	45.85	0.0227	0	298.15	348.15
52	3	-20.59	-0.4106	0	298.15	348.15
3	53	-79.2	0	0	307.79	386.55
53	3	-129.82	0	0	307.79	386.55
3	54	579.42	0	0	355.62	416.37
54	3	-64.83	0	0	355.62	416.37
3	55	-25.42	0.7919	0	283.15	400.75
55	3	42.93	-0.6321	0	283.15	400.75
3	56	-41.15	1.1307	2.0715E-05	288.15	412.62
56	3	46.52	0.324	-0.0015682	288.15	412.62
3	57	0.7	-0.0781	0	298.14	439.51
57	3	941.65	9.3839	0	298.14	439.51
3	58	1490.17	0	0	298.14	476.7
58	3	-632.48	0	0	298.14	476.7
3	59	220.23	-0.5968	-0.0013455	303.14	478.56
59	3	192.36	-2.0119	0.0021535	303.14	478.56
3	60	473.29	-1.2844	0	298.14	442.51
60	3	-349.71	1.626	0	298.14	442.51
3	62	833.09	0	0	303.15	391.22
62	3	411.36	0	0	303.15	391.22
3	63	-210.75	0	0	387.5	442.3
63	3	96.33	0	0	387.5	442.3
3	64	-102.14	0	0	308.96	341.49
64	3	132.5	0	0	308.96	341.49
3	75	370.36	0	0	293.14	484.16
75	3	-237.95	0	0	293.14	484.16
3	76	187.7	0	0	293.14	472.85
76	3	29.67	0	0	293.14	472.85
3	77	277.97	0	0	298.14	403.15
77	3	-136.73	0	0	298.14	403.15
3	78	456.9	0	0	298.15	386.35
78	3	905.52	0	0	298.15	386.35
3	79	-401.18	2.4597	0	298.15	473.11
79	3	141.24	-1.0538	0	298.15	473.11
3	80	-704.41	0	0	291.15	443.84
80	3	1322.84	0	0	291.15	443.84
3	81	-952.63	0	0	291.15	443.84
81	3	58.31	0	0	291.15	443.84
3	82	539.6	0	0	309.06	385.33
82	3	90.86	0	0	309.06	385.33
3	83	-566.02	0	0	294.49	475.87
83	3	114.91	0	0	294.49	475.87
3	86	167	-0.946	0	283.15	385.53
86	3	-170.88	1.1979	0	283.15	385.53
3	92	16.12	0.7628	0	293.15	395.47
92	3	409.2	-0.2468	0	293.15	395.47
3	94	439.18	0	0	298.15	643.51
94	3	94.46	0	0	298.15	643.51
3	95	-1344.2	7.133	-0.010663	273.1	448.01
95	3	1627.36	-8.6813	0.011537	273.1	448.01
4	5	4497.82	-13.0418	0.0094091	266.1	494.25
5	4	2293.54	0.1412	0.00069931	266.1	494.25
4	6	-1534.84	16.8809	-0.028107	248.65	493.06
6	4	134.01	-0.661	0.00061199	248.65	493.06
4	7	1050.2	-1.9939	0	300	400
7	4	24.14	1.6504	0	300	400
4	8	1638.49	-2.567	0	276.35	482.25
8	4	1538.3	12.8486	0	276.35	482.25
4	9	1018.23	0.5233	0.00058944	177.19	577.4
9	4	-57.75	0.4756	-0.0025793	177.19	577.4
4	10	900.31	-1.11	0	298.15	393.12
10	4	5812.91	97.8575	0	298.15	393.12
4	11	-242.5	2.72	-0.003449	300	400
11	4	1624	-9.409	0.01338	300	400
4	12	211.93	-0.3958	0	293.15	412.92
12	4	389.08	2.5602	0	293.15	412.92
4	13	186.2	0.2496	0	249.97	413.15
13	4	49.94	-0.4694	0	249.97	413.15
4	14	2977	-19.16	0.03333	300	400
14	4	-45.44	5.141	-0.0142	300	400
4	15	405.01	0	0	308.14	308.14
15	4	-162.23	0	0	308.14	308.14
4	16	111.56	-0.4605	0.0024753	293.09	333.13
16	4	96.26	2.403	-0.0085058	293.09	333.13
4	17	4206.45	-8.2185	0.027256	273.15	486.16
17	4	3658.82	-3.6557	-0.0074997	273.15	486.16
4	18	-1740.4	6.8801	0.0008683	292.15	353.15
18	4	385.65	-1.2539	-0.0020895	292.15	353.15
4	19	-221.09	1.655	0	293.1	410.65
19	4	358.9	-1.1203	0	293.1	410.65
4	20	2502.9	-4.7676	0	246.36	435.31
20	4	-184.09	1.9727	0	246.36	435.31
4	21	-101.29	0.2088	0.0024868	249.97	427.65
21	4	30.88	0.0366	-0.0021426	249.97	427.65
4	22	295.24	-0.4104	0	154.67	416.45
22	4	-142.13	-0.0782	0	154.67	416.45
4	23	9.59	0.2394	0	298.14	400.72
23	4	89.13	-0.5155	0	298.14	400.72
4	24	-127.11	0.2971	0	198.5	415.12
24	4	166.04	-0.5463	0	198.5	415.12
4	25	-59.53	1.3667	0	298.15	431.69
25	4	-124.41	-0.0975	0	298.15	431.69
4	26	-2624.9	18.3666	-0.030542	240.16	396.64
26	4	4193.9	-27.3522	0.044562	240.16	396.64
4	27	-2.81	6.9475	0	245.64	462.65
27	4	-146.56	1.6491	0	245.64	462.65
4	28	3464.85	81.8361	0.27395	213.2	366.62
28	4	-1820.64	11.0592	-0.020783	213.2	366.62
4	29	376.19	-1.2113	0	283.15	377.84
29	4	-504.97	2.0461	0	283.15	377.84
4	30	424.94	9.3058	0	285.95	431.31
30	4	125.49	-0.7352	0	285.95	431.31
4	31	2604.86	-4.4807	0	279.1	398.25
31	4	886.11	-2.2136	0	279.1	398.25
4	32	176.43	-0.629	0	293.1	363.18
32	4	375.46	-0.681	0	293.1	363.18
4	33	263.79	-0.458	0	290.65	407.2
33	4	-136.59	-0.035	0	290.65	407.2
4	34	309.57	0	0	273.15	407.46
34	4	316.08	0	0	273.15	407.46
4	35	-5.87	0.6284	0	298.15	373.15
35	4	214.73	-0.9658	0	298.15	373.15
4	36	-18.72	0.9911	0	283.45	411.53
36	4	135.35	-1.0181	0	283.45	411.53
4	37	-501.55	0.5371	0	321.34	405.75
37	4	1388.96	-2.6358	0	321.34	405.75
4	38	-98.87	-0.1688	-0.0002455	161.17	383.15
38	4	-95.89	0.5539	-5.0916E-05	161.17	383.15
4	39	417.95	0.2694	0	288.15	425.61
39	4	110.85	-0.8172	0	288.15	425.61
